sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3178,0,3178,03/20/2023,2022
Communic/Electronics,B,67608,0,67608,03/20/2023,2022
Construction,C,9259,0,9259,03/20/2023,2022
Defense,D,2272,0,2272,03/20/2023,2022
Energy/Nat Resource,E,9564,0,9564,03/20/2023,2022
Finance/Insur/RealEst,F,243342,3800,247142,03/20/2023,2022
Health,H,114182,0,114182,03/20/2023,2022
Lawyers & Lobbyists,K,118484,8000,126484,03/20/2023,2022
Transportation,M,3075,0,3075,03/20/2023,2022
Misc Business,N,111957,0,111957,03/20/2023,2022
Labor,P,4790,103000,107790,03/20/2023,2022
Ideology/Single-Issue,Q,111422,246751,358173,03/20/2023,2022
Other,W,537144,1000,538144,03/20/2023,2022
