sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,246879,0,246879,03/20/2023,2022
Communic/Electronics,B,1913418,0,1913418,03/20/2023,2022
Construction,C,413420,0,413420,03/20/2023,2022
Defense,D,79047,0,79047,03/20/2023,2022
Energy/Nat Resource,E,218692,2500,221192,03/20/2023,2022
Finance/Insur/RealEst,F,2153577,0,2153577,03/20/2023,2022
Health,H,1902299,5000,1907299,03/20/2023,2022
Lawyers & Lobbyists,K,2158603,20000,2178603,03/20/2023,2022
Transportation,M,239784,0,239784,03/20/2023,2022
Misc Business,N,1406938,2000,1408938,03/20/2023,2022
Labor,P,66339,196400,262739,03/20/2023,2022
Ideology/Single-Issue,Q,1438377,499327,1937704,03/20/2023,2022
Other,W,11929686,0,11929686,03/20/2023,2022
