sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16000,83450,99450,06/10/2019,2018
Communic/Electronics,B,53200,144400,197600,06/10/2019,2018
Construction,C,33150,55500,88650,06/10/2019,2018
Defense,D,3700,69000,72700,06/10/2019,2018
Energy/Nat Resource,E,37700,112000,149700,06/10/2019,2018
Finance/Insur/RealEst,F,719450,998056,1717506,06/10/2019,2018
Health,H,107030,221500,328530,06/10/2019,2018
Lawyers & Lobbyists,K,271050,19750,290800,06/10/2019,2018
Transportation,M,28200,101500,129700,06/10/2019,2018
Misc Business,N,186150,199000,385150,06/10/2019,2018
Labor,P,0,22500,22500,06/10/2019,2018
Ideology/Single-Issue,Q,112500,39749,152249,06/10/2019,2018
Other,W,84420,1000,85420,06/10/2019,2018
