sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,83000,221900,304900,03/20/2023,2022
Communic/Electronics,B,22850,19500,42350,03/20/2023,2022
Construction,C,9950,19000,28950,03/20/2023,2022
Defense,D,4900,40000,44900,03/20/2023,2022
Energy/Nat Resource,E,44900,84000,128900,03/20/2023,2022
Finance/Insur/RealEst,F,124373,232500,356873,03/20/2023,2022
Health,H,13650,9000,22650,03/20/2023,2022
Lawyers & Lobbyists,K,50950,8500,59450,03/20/2023,2022
Transportation,M,29900,55900,85800,03/20/2023,2022
Misc Business,N,59550,50500,110050,03/20/2023,2022
Labor,P,0,5000,5000,03/20/2023,2022
Ideology/Single-Issue,Q,12600,92500,105100,03/20/2023,2022
Other,W,50097,1000,51097,03/20/2023,2022
