sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,15150,15150,06/10/2019,2018
Communic/Electronics,B,1777,10500,12277,06/10/2019,2018
Construction,C,6100,16500,22600,06/10/2019,2018
Defense,D,1000,7500,8500,06/10/2019,2018
Energy/Nat Resource,E,5400,32000,37400,06/10/2019,2018
Finance/Insur/RealEst,F,33704,17000,50704,06/10/2019,2018
Health,H,9771,50000,59771,06/10/2019,2018
Lawyers & Lobbyists,K,15798,15250,31048,06/10/2019,2018
Transportation,M,2000,55500,57500,06/10/2019,2018
Misc Business,N,27586,20500,48086,06/10/2019,2018
Labor,P,0,206166,206166,06/10/2019,2018
Ideology/Single-Issue,Q,23475,13000,36475,06/10/2019,2018
Other,W,56793,0,56793,06/10/2019,2018
