sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,12650,18007,30657,06/10/2019,2018
Communic/Electronics,B,21300,15500,36800,06/10/2019,2018
Construction,C,43625,20000,63625,06/10/2019,2018
Defense,D,11900,25500,37400,06/10/2019,2018
Energy/Nat Resource,E,64500,37500,102000,06/10/2019,2018
Finance/Insur/RealEst,F,274895,292460,567355,06/10/2019,2018
Health,H,29350,6500,35850,06/10/2019,2018
Lawyers & Lobbyists,K,96650,5000,101650,06/10/2019,2018
Transportation,M,81750,73990,155740,06/10/2019,2018
Misc Business,N,90775,28000,118775,06/10/2019,2018
Labor,P,0,7750,7750,06/10/2019,2018
Ideology/Single-Issue,Q,21950,16552,38502,06/10/2019,2018
Other,W,84360,2000,86360,06/10/2019,2018
