sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6785,14000,20785,06/10/2019,2018
Communic/Electronics,B,31317,61250,92567,06/10/2019,2018
Construction,C,9871,5000,14871,06/10/2019,2018
Defense,D,2010,58000,60010,06/10/2019,2018
Energy/Nat Resource,E,331,8000,8331,06/10/2019,2018
Finance/Insur/RealEst,F,182182,594200,776382,06/10/2019,2018
Health,H,12162,60500,72662,06/10/2019,2018
Lawyers & Lobbyists,K,55150,16500,71650,06/10/2019,2018
Transportation,M,206,19200,19406,06/10/2019,2018
Misc Business,N,84567,77523,162090,06/10/2019,2018
Labor,P,5030,33000,38030,06/10/2019,2018
Ideology/Single-Issue,Q,46791,19233,66024,06/10/2019,2018
Other,W,176104,0,176104,06/10/2019,2018
