sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,41327,34750,76077,03/20/2023,2022
Communic/Electronics,B,512894,7000,519894,03/20/2023,2022
Construction,C,39053,13500,52553,03/20/2023,2022
Defense,D,846,0,846,03/20/2023,2022
Energy/Nat Resource,E,29459,8000,37459,03/20/2023,2022
Finance/Insur/RealEst,F,704414,19500,723914,03/20/2023,2022
Health,H,521619,286250,807869,03/20/2023,2022
Lawyers & Lobbyists,K,424041,18250,442291,03/20/2023,2022
Transportation,M,51940,2495,54435,03/20/2023,2022
Misc Business,N,306569,17000,323569,03/20/2023,2022
Labor,P,1971,219000,220971,03/20/2023,2022
Ideology/Single-Issue,Q,979918,627824,1607742,03/20/2023,2022
Other,W,2389499,5000,2394499,03/20/2023,2022
