sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16093,1000,17093,03/20/2023,2022
Communic/Electronics,B,151902,1000,152902,03/20/2023,2022
Construction,C,16965,0,16965,03/20/2023,2022
Defense,D,5506,0,5506,03/20/2023,2022
Energy/Nat Resource,E,15953,0,15953,03/20/2023,2022
Finance/Insur/RealEst,F,340424,1300,341724,03/20/2023,2022
Health,H,117765,0,117765,03/20/2023,2022
Lawyers & Lobbyists,K,138571,5000,143571,03/20/2023,2022
Transportation,M,9203,0,9203,03/20/2023,2022
Misc Business,N,81652,0,81652,03/20/2023,2022
Labor,P,1000,120000,121000,03/20/2023,2022
Ideology/Single-Issue,Q,162503,290858,453361,03/20/2023,2022
Other,W,676703,4000,680703,03/20/2023,2022
