sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5660,7000,12660,06/10/2019,2018
Communic/Electronics,B,40141,72000,112141,06/10/2019,2018
Construction,C,6097,4000,10097,06/10/2019,2018
Defense,D,0,9000,9000,06/10/2019,2018
Energy/Nat Resource,E,16650,9500,26150,06/10/2019,2018
Finance/Insur/RealEst,F,250856,38500,289356,06/10/2019,2018
Health,H,25709,18000,43709,06/10/2019,2018
Lawyers & Lobbyists,K,120605,19500,140105,06/10/2019,2018
Transportation,M,14300,8500,22800,06/10/2019,2018
Misc Business,N,69493,48500,117993,06/10/2019,2018
Labor,P,2505,62000,64505,06/10/2019,2018
Ideology/Single-Issue,Q,73160,59950,133110,06/10/2019,2018
Other,W,97078,1000,98078,06/10/2019,2018
