sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,34250,67000,101250,03/20/2023,2022
Communic/Electronics,B,25810,31750,57560,03/20/2023,2022
Construction,C,58400,33000,91400,03/20/2023,2022
Defense,D,8350,56500,64850,03/20/2023,2022
Energy/Nat Resource,E,38950,59500,98450,03/20/2023,2022
Finance/Insur/RealEst,F,110925,50500,161425,03/20/2023,2022
Health,H,93910,23000,116910,03/20/2023,2022
Lawyers & Lobbyists,K,70010,14500,84510,03/20/2023,2022
Transportation,M,25400,2000,27400,03/20/2023,2022
Misc Business,N,41245,30000,71245,03/20/2023,2022
Labor,P,0,12000,12000,03/20/2023,2022
Ideology/Single-Issue,Q,42250,83000,125250,03/20/2023,2022
Other,W,94498,0,94498,03/20/2023,2022
