sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4250,24500,28750,03/20/2023,2022
Communic/Electronics,B,6400,12500,18900,03/20/2023,2022
Construction,C,19955,30000,49955,03/20/2023,2022
Defense,D,8550,79500,88050,03/20/2023,2022
Energy/Nat Resource,E,3550,32000,35550,03/20/2023,2022
Finance/Insur/RealEst,F,57679,69000,126679,03/20/2023,2022
Health,H,32748,15000,47748,03/20/2023,2022
Lawyers & Lobbyists,K,60634,15000,75634,03/20/2023,2022
Transportation,M,20000,21250,41250,03/20/2023,2022
Misc Business,N,30050,33500,63550,03/20/2023,2022
Labor,P,0,7500,7500,03/20/2023,2022
Ideology/Single-Issue,Q,47992,126751,174743,03/20/2023,2022
Other,W,44510,1000,45510,03/20/2023,2022
