sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3500,132499,135999,06/10/2019,2018
Communic/Electronics,B,500,36000,36500,06/10/2019,2018
Construction,C,4000,7000,11000,06/10/2019,2018
Defense,D,0,7000,7000,06/10/2019,2018
Energy/Nat Resource,E,500,16000,16500,06/10/2019,2018
Finance/Insur/RealEst,F,11950,501500,513450,06/10/2019,2018
Health,H,4525,101000,105525,06/10/2019,2018
Lawyers & Lobbyists,K,18100,16250,34350,06/10/2019,2018
Transportation,M,500,28500,29000,06/10/2019,2018
Misc Business,N,14200,71500,85700,06/10/2019,2018
Labor,P,0,101000,101000,06/10/2019,2018
Ideology/Single-Issue,Q,500,32028,32528,06/10/2019,2018
Other,W,501,0,501,06/10/2019,2018
