sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,271310,36000,307310,03/20/2023,2022
Communic/Electronics,B,220082,118500,338582,03/20/2023,2022
Construction,C,327366,13000,340366,03/20/2023,2022
Defense,D,55238,110500,165738,03/20/2023,2022
Energy/Nat Resource,E,280242,100500,380742,03/20/2023,2022
Finance/Insur/RealEst,F,2910805,534200,3445005,03/20/2023,2022
Health,H,466157,76000,542157,03/20/2023,2022
Lawyers & Lobbyists,K,602512,50500,653012,03/20/2023,2022
Transportation,M,251056,77500,328556,03/20/2023,2022
Misc Business,N,732963,124000,856963,03/20/2023,2022
Labor,P,358,4500,4858,03/20/2023,2022
Ideology/Single-Issue,Q,1415254,432587,1847841,03/20/2023,2022
Other,W,3544004,0,3544004,03/20/2023,2022
