sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5500,30250,35750,06/10/2019,2018
Communic/Electronics,B,3251,30500,33751,06/10/2019,2018
Construction,C,3701,19000,22701,06/10/2019,2018
Defense,D,0,25500,25500,06/10/2019,2018
Energy/Nat Resource,E,11800,30500,42300,06/10/2019,2018
Finance/Insur/RealEst,F,62182,332000,394182,06/10/2019,2018
Health,H,3600,41500,45100,06/10/2019,2018
Lawyers & Lobbyists,K,7268,1000,8268,06/10/2019,2018
Transportation,M,0,10000,10000,06/10/2019,2018
Misc Business,N,28058,17000,45058,06/10/2019,2018
Labor,P,0,107500,107500,06/10/2019,2018
Ideology/Single-Issue,Q,24650,16500,41150,06/10/2019,2018
Other,W,15840,0,15840,06/10/2019,2018
