sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,47135,14000,61135,03/20/2023,2022
Communic/Electronics,B,285867,110000,395867,03/20/2023,2022
Construction,C,90032,58300,148332,03/20/2023,2022
Defense,D,7088,14500,21588,03/20/2023,2022
Energy/Nat Resource,E,63423,71500,134923,03/20/2023,2022
Finance/Insur/RealEst,F,2163668,755299,2918967,03/20/2023,2022
Health,H,207312,249500,456812,03/20/2023,2022
Lawyers & Lobbyists,K,392277,51500,443777,03/20/2023,2022
Transportation,M,17251,54500,71751,03/20/2023,2022
Misc Business,N,280935,121000,401935,03/20/2023,2022
Labor,P,400,162500,162900,03/20/2023,2022
Ideology/Single-Issue,Q,715142,295024,1010166,03/20/2023,2022
Other,W,608552,5000,613552,03/20/2023,2022
