sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,75721,59500,135221,06/10/2019,2018
Communic/Electronics,B,78800,75700,154500,06/10/2019,2018
Construction,C,66400,44000,110400,06/10/2019,2018
Defense,D,17825,26000,43825,06/10/2019,2018
Energy/Nat Resource,E,26100,84000,110100,06/10/2019,2018
Finance/Insur/RealEst,F,300400,718150,1018550,06/10/2019,2018
Health,H,67062,176500,243562,06/10/2019,2018
Lawyers & Lobbyists,K,113841,37950,151791,06/10/2019,2018
Transportation,M,175750,66200,241950,06/10/2019,2018
Misc Business,N,180873,115000,295873,06/10/2019,2018
Labor,P,0,5000,5000,06/10/2019,2018
Ideology/Single-Issue,Q,11825,119950,131775,06/10/2019,2018
Other,W,153770,1000,154770,06/10/2019,2018
