sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,149470,118400,267870,03/20/2023,2022
Communic/Electronics,B,977087,3000,980087,03/20/2023,2022
Construction,C,142653,17500,160153,03/20/2023,2022
Defense,D,20513,8000,28513,03/20/2023,2022
Energy/Nat Resource,E,242705,27500,270205,03/20/2023,2022
Finance/Insur/RealEst,F,2796843,127902,2924745,03/20/2023,2022
Health,H,620744,133700,754444,03/20/2023,2022
Lawyers & Lobbyists,K,1380170,66250,1446420,03/20/2023,2022
Transportation,M,67445,9500,76945,03/20/2023,2022
Misc Business,N,788679,57500,846179,03/20/2023,2022
Labor,P,2719,227000,229719,03/20/2023,2022
Ideology/Single-Issue,Q,1165595,613338,1778933,03/20/2023,2022
Other,W,4067063,14500,4081563,03/20/2023,2022
