sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27400,34000,61400,06/10/2019,2018
Communic/Electronics,B,90119,82000,172119,06/10/2019,2018
Construction,C,45873,129125,174998,06/10/2019,2018
Defense,D,24605,90450,115055,06/10/2019,2018
Energy/Nat Resource,E,54890,64750,119640,06/10/2019,2018
Finance/Insur/RealEst,F,647262,556350,1203612,06/10/2019,2018
Health,H,205498,461109,666607,06/10/2019,2018
Lawyers & Lobbyists,K,383846,83718,467564,06/10/2019,2018
Transportation,M,45450,87500,132950,06/10/2019,2018
Misc Business,N,203157,187791,390948,06/10/2019,2018
Labor,P,5000,220500,225500,06/10/2019,2018
Ideology/Single-Issue,Q,205645,264083,469728,06/10/2019,2018
Other,W,292706,10000,302706,06/10/2019,2018
