sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,109765,7500,117265,06/10/2019,2018
Communic/Electronics,B,84130,0,84130,06/10/2019,2018
Construction,C,179950,12250,192200,06/10/2019,2018
Defense,D,8595,0,8595,06/10/2019,2018
Energy/Nat Resource,E,85370,7500,92870,06/10/2019,2018
Finance/Insur/RealEst,F,980590,10000,990590,06/10/2019,2018
Health,H,232058,4000,236058,06/10/2019,2018
Lawyers & Lobbyists,K,139875,3089,142964,06/10/2019,2018
Transportation,M,193523,9000,202523,06/10/2019,2018
Misc Business,N,598428,28050,626478,06/10/2019,2018
Labor,P,100,0,100,06/10/2019,2018
Ideology/Single-Issue,Q,835411,218500,1053911,06/10/2019,2018
Other,W,1399858,0,1399858,06/10/2019,2018
