sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,56713,0,56713,03/20/2023,2022
Communic/Electronics,B,55209,0,55209,03/20/2023,2022
Construction,C,120014,0,120014,03/20/2023,2022
Defense,D,9148,0,9148,03/20/2023,2022
Energy/Nat Resource,E,34198,-500,33698,03/20/2023,2022
Finance/Insur/RealEst,F,203053,0,203053,03/20/2023,2022
Health,H,115973,0,115973,03/20/2023,2022
Lawyers & Lobbyists,K,32699,0,32699,03/20/2023,2022
Transportation,M,77172,0,77172,03/20/2023,2022
Misc Business,N,153481,0,153481,03/20/2023,2022
Labor,P,3359,2000,5359,03/20/2023,2022
Ideology/Single-Issue,Q,1090572,40500,1131072,03/20/2023,2022
Other,W,1477904,0,1477904,03/20/2023,2022
