sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,233178,30285,263463,06/10/2019,2018
Communic/Electronics,B,216005,87500,303505,06/10/2019,2018
Construction,C,224798,34500,259298,06/10/2019,2018
Defense,D,12580,5000,17580,06/10/2019,2018
Energy/Nat Resource,E,307210,85900,393110,06/10/2019,2018
Finance/Insur/RealEst,F,1067034,152450,1219484,06/10/2019,2018
Health,H,707872,147500,855372,06/10/2019,2018
Lawyers & Lobbyists,K,285421,27500,312921,06/10/2019,2018
Transportation,M,137327,48500,185827,06/10/2019,2018
Misc Business,N,575563,117800,693363,06/10/2019,2018
Ideology/Single-Issue,Q,486067,323587,809654,06/10/2019,2018
Other,W,905009,0,905009,06/10/2019,2018
