sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,271172,108350,379522,06/10/2019,2018
Communic/Electronics,B,476221,257450,733671,06/10/2019,2018
Construction,C,69338,43900,113238,06/10/2019,2018
Defense,D,16955,70000,86955,06/10/2019,2018
Energy/Nat Resource,E,180707,87200,267907,06/10/2019,2018
Finance/Insur/RealEst,F,997156,160400,1157556,06/10/2019,2018
Health,H,201476,185000,386476,06/10/2019,2018
Lawyers & Lobbyists,K,919694,101505,1021199,06/10/2019,2018
Transportation,M,90964,49500,140464,06/10/2019,2018
Misc Business,N,531789,186700,718489,06/10/2019,2018
Labor,P,2435,59000,61435,06/10/2019,2018
Ideology/Single-Issue,Q,451470,234999,686469,06/10/2019,2018
Other,W,1036045,1000,1037045,06/10/2019,2018
