sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9305,0,9305,06/10/2019,2018
Communic/Electronics,B,220404,2500,222904,06/10/2019,2018
Construction,C,23080,0,23080,06/10/2019,2018
Defense,D,20278,0,20278,06/10/2019,2018
Energy/Nat Resource,E,29512,0,29512,06/10/2019,2018
Finance/Insur/RealEst,F,830276,0,830276,06/10/2019,2018
Health,H,139676,4500,144176,06/10/2019,2018
Lawyers & Lobbyists,K,247775,6000,253775,06/10/2019,2018
Transportation,M,20134,0,20134,06/10/2019,2018
Misc Business,N,176754,0,176754,06/10/2019,2018
Labor,P,5266,84500,89766,06/10/2019,2018
Ideology/Single-Issue,Q,343846,351675,695521,06/10/2019,2018
Other,W,796297,0,796297,06/10/2019,2018
