sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2500,18500,21000,03/20/2023,2022
Communic/Electronics,B,0,14000,14000,03/20/2023,2022
Construction,C,0,31500,31500,03/20/2023,2022
Defense,D,2250,4500,6750,03/20/2023,2022
Energy/Nat Resource,E,0,18000,18000,03/20/2023,2022
Finance/Insur/RealEst,F,0,19000,19000,03/20/2023,2022
Health,H,0,18500,18500,03/20/2023,2022
Lawyers & Lobbyists,K,11500,7250,18750,03/20/2023,2022
Transportation,M,1500,21500,23000,03/20/2023,2022
Misc Business,N,13250,16500,29750,03/20/2023,2022
Labor,P,0,102500,102500,03/20/2023,2022
Ideology/Single-Issue,Q,29000,17412,46412,03/20/2023,2022
Other,W,0,1500,1500,03/20/2023,2022
