sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,67739,29000,96739,06/10/2019,2018
Communic/Electronics,B,26087,10000,36087,06/10/2019,2018
Construction,C,101546,24500,126046,06/10/2019,2018
Defense,D,6510,7500,14010,06/10/2019,2018
Energy/Nat Resource,E,152200,64000,216200,06/10/2019,2018
Finance/Insur/RealEst,F,298012,73500,371512,06/10/2019,2018
Health,H,101695,34200,135895,06/10/2019,2018
Lawyers & Lobbyists,K,143312,8500,151812,06/10/2019,2018
Transportation,M,48850,28200,77050,06/10/2019,2018
Misc Business,N,200612,58000,258612,06/10/2019,2018
Labor,P,2700,0,2700,06/10/2019,2018
Ideology/Single-Issue,Q,146087,137750,283837,06/10/2019,2018
Other,W,136316,0,136316,06/10/2019,2018
