sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3500,8750,12250,06/10/2019,2018
Communic/Electronics,B,14900,65500,80400,06/10/2019,2018
Construction,C,22800,31500,54300,06/10/2019,2018
Defense,D,5000,17500,22500,06/10/2019,2018
Energy/Nat Resource,E,18600,58250,76850,06/10/2019,2018
Finance/Insur/RealEst,F,133075,330850,463925,06/10/2019,2018
Health,H,43398,144000,187398,06/10/2019,2018
Lawyers & Lobbyists,K,48977,26000,74977,06/10/2019,2018
Transportation,M,14500,46500,61000,06/10/2019,2018
Misc Business,N,96258,68000,164258,06/10/2019,2018
Labor,P,0,2500,2500,06/10/2019,2018
Ideology/Single-Issue,Q,33625,74361,107986,06/10/2019,2018
Other,W,93652,2000,95652,06/10/2019,2018
