sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16635,0,16635,06/10/2019,2018
Communic/Electronics,B,313952,0,313952,06/10/2019,2018
Construction,C,50703,0,50703,06/10/2019,2018
Defense,D,7545,0,7545,06/10/2019,2018
Energy/Nat Resource,E,55536,0,55536,06/10/2019,2018
Finance/Insur/RealEst,F,903440,0,903440,06/10/2019,2018
Health,H,212458,0,212458,06/10/2019,2018
Lawyers & Lobbyists,K,712507,6000,718507,06/10/2019,2018
Transportation,M,35251,0,35251,06/10/2019,2018
Misc Business,N,322621,1000,323621,06/10/2019,2018
Labor,P,764,101200,101964,06/10/2019,2018
Ideology/Single-Issue,Q,422969,366156,789125,06/10/2019,2018
Other,W,971228,0,971228,06/10/2019,2018
