sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,372175,305700,677875,06/10/2019,2018
Communic/Electronics,B,162590,198000,360590,06/10/2019,2018
Construction,C,250376,123000,373376,06/10/2019,2018
Defense,D,52200,136500,188700,06/10/2019,2018
Energy/Nat Resource,E,367932,376300,744232,06/10/2019,2018
Finance/Insur/RealEst,F,1893429,727200,2620629,06/10/2019,2018
Health,H,551030,900023,1451053,06/10/2019,2018
Lawyers & Lobbyists,K,808736,157972,966708,06/10/2019,2018
Transportation,M,185225,185000,370225,06/10/2019,2018
Misc Business,N,886716,533400,1420116,06/10/2019,2018
Labor,P,0,2000,2000,06/10/2019,2018
Ideology/Single-Issue,Q,198811,656911,855722,06/10/2019,2018
Other,W,1024069,52500,1076569,06/10/2019,2018
