sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,98325,166500,264825,06/10/2019,2018
Communic/Electronics,B,125825,179000,304825,06/10/2019,2018
Construction,C,101600,175500,277100,06/10/2019,2018
Defense,D,0,77000,77000,06/10/2019,2018
Energy/Nat Resource,E,422875,677150,1100025,06/10/2019,2018
Finance/Insur/RealEst,F,746301,448000,1194301,06/10/2019,2018
Health,H,464825,635800,1100625,06/10/2019,2018
Lawyers & Lobbyists,K,450566,132500,583066,06/10/2019,2018
Transportation,M,129400,207500,336900,06/10/2019,2018
Misc Business,N,355275,391200,746475,06/10/2019,2018
Labor,P,0,16500,16500,06/10/2019,2018
Ideology/Single-Issue,Q,163016,436781,599797,06/10/2019,2018
Other,W,288894,21000,309894,06/10/2019,2018
