sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9301,10000,19301,03/20/2023,2022
Communic/Electronics,B,500,64500,65000,03/20/2023,2022
Construction,C,52922,56500,109422,03/20/2023,2022
Defense,D,0,1000,1000,03/20/2023,2022
Energy/Nat Resource,E,19550,88000,107550,03/20/2023,2022
Finance/Insur/RealEst,F,119570,101000,220570,03/20/2023,2022
Health,H,36505,61500,98005,03/20/2023,2022
Lawyers & Lobbyists,K,34725,7000,41725,03/20/2023,2022
Transportation,M,31300,44500,75800,03/20/2023,2022
Misc Business,N,138675,76000,214675,03/20/2023,2022
Labor,P,0,3500,3500,03/20/2023,2022
Ideology/Single-Issue,Q,41026,82384,123410,03/20/2023,2022
Other,W,123140,2500,125640,03/20/2023,2022
