sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1000,6000,7000,03/20/2023,2022
Communic/Electronics,B,5250,74000,79250,03/20/2023,2022
Construction,C,3900,30000,33900,03/20/2023,2022
Defense,D,0,32000,32000,03/20/2023,2022
Energy/Nat Resource,E,0,9500,9500,03/20/2023,2022
Finance/Insur/RealEst,F,72350,225500,297850,03/20/2023,2022
Health,H,9000,28500,37500,03/20/2023,2022
Lawyers & Lobbyists,K,64100,16500,80600,03/20/2023,2022
Transportation,M,0,86500,86500,03/20/2023,2022
Misc Business,N,23900,57500,81400,03/20/2023,2022
Labor,P,0,146000,146000,03/20/2023,2022
Ideology/Single-Issue,Q,35875,37762,73637,03/20/2023,2022
Other,W,18215,1500,19715,03/20/2023,2022
