sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,0,0,03/20/2023,2022
Communic/Electronics,B,1750,6000,7750,03/20/2023,2022
Construction,C,12520,15500,28020,03/20/2023,2022
Defense,D,500,10000,10500,03/20/2023,2022
Energy/Nat Resource,E,6300,17500,23800,03/20/2023,2022
Finance/Insur/RealEst,F,60155,265900,326055,03/20/2023,2022
Health,H,8500,6000,14500,03/20/2023,2022
Lawyers & Lobbyists,K,21675,1500,23175,03/20/2023,2022
Transportation,M,3500,30490,33990,03/20/2023,2022
Misc Business,N,29295,31000,60295,03/20/2023,2022
Labor,P,0,5000,5000,03/20/2023,2022
Ideology/Single-Issue,Q,34870,77900,112770,03/20/2023,2022
Other,W,38160,0,38160,03/20/2023,2022
