sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,52713,92000,144713,03/20/2023,2022
Communic/Electronics,B,55950,48000,103950,03/20/2023,2022
Construction,C,42950,66500,109450,03/20/2023,2022
Defense,D,2000,4000,6000,03/20/2023,2022
Energy/Nat Resource,E,44530,143099,187629,03/20/2023,2022
Finance/Insur/RealEst,F,216601,88000,304601,03/20/2023,2022
Health,H,26159,31000,57159,03/20/2023,2022
Lawyers & Lobbyists,K,42014,10500,52514,03/20/2023,2022
Transportation,M,60375,89500,149875,03/20/2023,2022
Misc Business,N,141237,57500,198737,03/20/2023,2022
Labor,P,1575,135500,137075,03/20/2023,2022
Ideology/Single-Issue,Q,209648,155000,364648,03/20/2023,2022
Other,W,276836,0,276836,03/20/2023,2022
