sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7400,38500,45900,06/10/2019,2018
Communic/Electronics,B,33335,30500,63835,06/10/2019,2018
Construction,C,30230,16500,46730,06/10/2019,2018
Defense,D,0,70000,70000,06/10/2019,2018
Energy/Nat Resource,E,3501,7500,11001,06/10/2019,2018
Finance/Insur/RealEst,F,466337,154700,621037,06/10/2019,2018
Health,H,104034,29650,133684,06/10/2019,2018
Lawyers & Lobbyists,K,207880,19020,226900,06/10/2019,2018
Transportation,M,21300,27500,48800,06/10/2019,2018
Misc Business,N,138833,33383,172216,06/10/2019,2018
Labor,P,2100,223550,225650,06/10/2019,2018
Ideology/Single-Issue,Q,108152,177499,285651,06/10/2019,2018
Other,W,183724,0,183724,06/10/2019,2018
