sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,23900,139000,162900,06/10/2019,2018
Communic/Electronics,B,13750,15500,29250,06/10/2019,2018
Construction,C,27800,42000,69800,06/10/2019,2018
Defense,D,0,4000,4000,06/10/2019,2018
Energy/Nat Resource,E,9200,87000,96200,06/10/2019,2018
Finance/Insur/RealEst,F,15500,63500,79000,06/10/2019,2018
Health,H,7600,10500,18100,06/10/2019,2018
Lawyers & Lobbyists,K,14707,16000,30707,06/10/2019,2018
Transportation,M,13900,92000,105900,06/10/2019,2018
Misc Business,N,59600,89824,149424,06/10/2019,2018
Labor,P,0,52500,52500,06/10/2019,2018
Ideology/Single-Issue,Q,7650,120564,128214,06/10/2019,2018
Other,W,21300,500,21800,06/10/2019,2018
