sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1000,2500,3500,03/20/2023,2022
Communic/Electronics,B,10700,3000,13700,03/20/2023,2022
Construction,C,47775,5000,52775,03/20/2023,2022
Defense,D,500,0,500,03/20/2023,2022
Energy/Nat Resource,E,25885,10000,35885,03/20/2023,2022
Finance/Insur/RealEst,F,199104,3500,202604,03/20/2023,2022
Health,H,40063,12400,52463,03/20/2023,2022
Lawyers & Lobbyists,K,14695,0,14695,03/20/2023,2022
Transportation,M,14608,0,14608,03/20/2023,2022
Misc Business,N,61102,4500,65602,03/20/2023,2022
Labor,P,0,2500,2500,03/20/2023,2022
Ideology/Single-Issue,Q,65935,83400,149335,03/20/2023,2022
Other,W,268828,0,268828,03/20/2023,2022
