sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,36450,114500,150950,03/20/2023,2022
Communic/Electronics,B,16349,13200,29549,03/20/2023,2022
Construction,C,37502,18000,55502,03/20/2023,2022
Defense,D,16800,118500,135300,03/20/2023,2022
Energy/Nat Resource,E,10850,38500,49350,03/20/2023,2022
Finance/Insur/RealEst,F,44850,49400,94250,03/20/2023,2022
Health,H,10755,14000,24755,03/20/2023,2022
Lawyers & Lobbyists,K,62945,13500,76445,03/20/2023,2022
Transportation,M,46500,23000,69500,03/20/2023,2022
Misc Business,N,34950,24500,59450,03/20/2023,2022
Labor,P,0,1000,1000,03/20/2023,2022
Ideology/Single-Issue,Q,4150,68400,72550,03/20/2023,2022
Other,W,29979,0,29979,03/20/2023,2022
