sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,30100,111694,141794,03/20/2023,2022
Communic/Electronics,B,14950,63500,78450,03/20/2023,2022
Construction,C,47265,75600,122865,03/20/2023,2022
Defense,D,1000,0,1000,03/20/2023,2022
Energy/Nat Resource,E,39733,106400,146133,03/20/2023,2022
Finance/Insur/RealEst,F,180485,156100,336585,03/20/2023,2022
Health,H,25925,116400,142325,03/20/2023,2022
Lawyers & Lobbyists,K,55370,28900,84270,03/20/2023,2022
Transportation,M,3250,105495,108745,03/20/2023,2022
Misc Business,N,78396,89700,168096,03/20/2023,2022
Labor,P,0,80000,80000,03/20/2023,2022
Ideology/Single-Issue,Q,26150,91250,117400,03/20/2023,2022
Other,W,127347,0,127347,03/20/2023,2022
