sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,20350,20432,40782,06/10/2019,2018
Communic/Electronics,B,15300,42500,57800,06/10/2019,2018
Construction,C,99828,86500,186328,06/10/2019,2018
Defense,D,12550,48500,61050,06/10/2019,2018
Energy/Nat Resource,E,42175,86200,128375,06/10/2019,2018
Finance/Insur/RealEst,F,179743,150000,329743,06/10/2019,2018
Health,H,85947,120000,205947,06/10/2019,2018
Lawyers & Lobbyists,K,96199,39750,135949,06/10/2019,2018
Transportation,M,36030,118540,154570,06/10/2019,2018
Misc Business,N,167813,178499,346312,06/10/2019,2018
Labor,P,0,260250,260250,06/10/2019,2018
Ideology/Single-Issue,Q,54430,192520,246950,06/10/2019,2018
Other,W,81825,13000,94825,06/10/2019,2018
