sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27934,50750,78684,06/10/2019,2018
Communic/Electronics,B,52526,58095,110621,06/10/2019,2018
Construction,C,14762,6000,20762,06/10/2019,2018
Defense,D,403,38000,38403,06/10/2019,2018
Energy/Nat Resource,E,5500,57500,63000,06/10/2019,2018
Finance/Insur/RealEst,F,324672,109000,433672,06/10/2019,2018
Health,H,40302,74500,114802,06/10/2019,2018
Lawyers & Lobbyists,K,143965,24500,168465,06/10/2019,2018
Transportation,M,16158,12500,28658,06/10/2019,2018
Misc Business,N,115191,48382,163573,06/10/2019,2018
Labor,P,2850,206500,209350,06/10/2019,2018
Ideology/Single-Issue,Q,85226,409666,494892,06/10/2019,2018
Other,W,420960,500,421460,06/10/2019,2018
