sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3000,63582,66582,06/10/2019,2018
Communic/Electronics,B,23505,125500,149005,06/10/2019,2018
Construction,C,29065,14500,43565,06/10/2019,2018
Defense,D,0,31500,31500,06/10/2019,2018
Energy/Nat Resource,E,27000,126200,153200,06/10/2019,2018
Finance/Insur/RealEst,F,33650,154000,187650,06/10/2019,2018
Health,H,14150,113500,127650,06/10/2019,2018
Lawyers & Lobbyists,K,113625,34500,148125,06/10/2019,2018
Transportation,M,5900,78000,83900,06/10/2019,2018
Misc Business,N,40065,162610,202675,06/10/2019,2018
Labor,P,0,229876,229876,06/10/2019,2018
Ideology/Single-Issue,Q,3000,46200,49200,06/10/2019,2018
Other,W,10858,1000,11858,06/10/2019,2018
