sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,105631,107000,212631,03/20/2023,2022
Communic/Electronics,B,30202,64090,94292,03/20/2023,2022
Construction,C,108287,39000,147287,03/20/2023,2022
Defense,D,5375,5000,10375,03/20/2023,2022
Energy/Nat Resource,E,29792,115500,145292,03/20/2023,2022
Finance/Insur/RealEst,F,489927,186000,675927,03/20/2023,2022
Health,H,66145,225400,291545,03/20/2023,2022
Lawyers & Lobbyists,K,85993,12215,98208,03/20/2023,2022
Transportation,M,50002,45070,95072,03/20/2023,2022
Misc Business,N,175600,83500,259100,03/20/2023,2022
Labor,P,0,23000,23000,03/20/2023,2022
Ideology/Single-Issue,Q,228297,575939,804236,03/20/2023,2022
Other,W,640662,2000,642662,03/20/2023,2022
