sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,58250,122500,180750,06/10/2019,2018
Communic/Electronics,B,1800,10500,12300,06/10/2019,2018
Construction,C,32770,14500,47270,06/10/2019,2018
Defense,D,9100,90000,99100,06/10/2019,2018
Energy/Nat Resource,E,12800,28500,41300,06/10/2019,2018
Finance/Insur/RealEst,F,72500,42500,115000,06/10/2019,2018
Health,H,21400,22500,43900,06/10/2019,2018
Lawyers & Lobbyists,K,30010,8000,38010,06/10/2019,2018
Transportation,M,19950,39200,59150,06/10/2019,2018
Misc Business,N,76250,39780,116030,06/10/2019,2018
Labor,P,0,2000,2000,06/10/2019,2018
Ideology/Single-Issue,Q,15785,76691,92476,06/10/2019,2018
Other,W,91536,1000,92536,06/10/2019,2018
