sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,14666,24000,38666,06/10/2019,2018
Communic/Electronics,B,24150,43500,67650,06/10/2019,2018
Construction,C,8900,6500,15400,06/10/2019,2018
Defense,D,3200,70000,73200,06/10/2019,2018
Energy/Nat Resource,E,11350,19000,30350,06/10/2019,2018
Finance/Insur/RealEst,F,73233,29500,102733,06/10/2019,2018
Health,H,27273,19500,46773,06/10/2019,2018
Lawyers & Lobbyists,K,67600,7000,74600,06/10/2019,2018
Transportation,M,13400,25700,39100,06/10/2019,2018
Misc Business,N,120257,41999,162256,06/10/2019,2018
Labor,P,0,1000,1000,06/10/2019,2018
Ideology/Single-Issue,Q,39505,42599,82104,06/10/2019,2018
Other,W,103460,0,103460,06/10/2019,2018
