sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,189744,181603,371347,06/10/2019,2018
Communic/Electronics,B,261800,335400,597200,06/10/2019,2018
Construction,C,185719,78500,264219,06/10/2019,2018
Defense,D,67200,159825,227025,06/10/2019,2018
Energy/Nat Resource,E,191175,216700,407875,06/10/2019,2018
Finance/Insur/RealEst,F,772169,284161,1056330,06/10/2019,2018
Health,H,262277,151500,413777,06/10/2019,2018
Lawyers & Lobbyists,K,518585,118000,636585,06/10/2019,2018
Transportation,M,225361,278256,503617,06/10/2019,2018
Misc Business,N,354000,200400,554400,06/10/2019,2018
Labor,P,1000,44500,45500,06/10/2019,2018
Ideology/Single-Issue,Q,162937,564360,727297,06/10/2019,2018
Other,W,293247,7000,300247,06/10/2019,2018
