sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,33937,36000,69937,03/20/2023,2022
Communic/Electronics,B,34013,16500,50513,03/20/2023,2022
Construction,C,41059,31000,72059,03/20/2023,2022
Defense,D,2405,3000,5405,03/20/2023,2022
Energy/Nat Resource,E,37655,39500,77155,03/20/2023,2022
Finance/Insur/RealEst,F,302449,213000,515449,03/20/2023,2022
Health,H,63410,24000,87410,03/20/2023,2022
Lawyers & Lobbyists,K,85078,3500,88578,03/20/2023,2022
Transportation,M,37834,25000,62834,03/20/2023,2022
Misc Business,N,79861,35500,115361,03/20/2023,2022
Labor,P,176,1000,1176,03/20/2023,2022
Ideology/Single-Issue,Q,699911,158150,858061,03/20/2023,2022
Other,W,878601,0,878601,03/20/2023,2022
