sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16950,210807,227757,06/10/2019,2018
Communic/Electronics,B,45200,197970,243170,06/10/2019,2018
Construction,C,69350,143500,212850,06/10/2019,2018
Defense,D,0,41500,41500,06/10/2019,2018
Energy/Nat Resource,E,176150,418234,594384,06/10/2019,2018
Finance/Insur/RealEst,F,722119,756925,1479044,06/10/2019,2018
Health,H,252500,654500,907000,06/10/2019,2018
Lawyers & Lobbyists,K,266173,74150,340323,06/10/2019,2018
Transportation,M,54744,161500,216244,06/10/2019,2018
Misc Business,N,180900,366700,547600,06/10/2019,2018
Labor,P,0,34500,34500,06/10/2019,2018
Ideology/Single-Issue,Q,4000,21802,25802,06/10/2019,2018
Other,W,97490,16000,113490,06/10/2019,2018
