sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,31679,16000,47679,03/20/2023,2022
Communic/Electronics,B,57384,12500,69884,03/20/2023,2022
Construction,C,25000,7500,32500,03/20/2023,2022
Defense,D,500,2500,3000,03/20/2023,2022
Energy/Nat Resource,E,14800,8500,23300,03/20/2023,2022
Finance/Insur/RealEst,F,216472,38000,254472,03/20/2023,2022
Health,H,172185,49250,221435,03/20/2023,2022
Lawyers & Lobbyists,K,313828,12500,326328,03/20/2023,2022
Transportation,M,19915,23500,43415,03/20/2023,2022
Misc Business,N,228511,49000,277511,03/20/2023,2022
Labor,P,1100,198000,199100,03/20/2023,2022
Ideology/Single-Issue,Q,66232,159990,226222,03/20/2023,2022
Other,W,414441,1000,415441,03/20/2023,2022
