sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17037,24500,41537,03/20/2023,2022
Communic/Electronics,B,283436,2000,285436,03/20/2023,2022
Construction,C,41404,17500,58904,03/20/2023,2022
Defense,D,3575,0,3575,03/20/2023,2022
Energy/Nat Resource,E,25125,0,25125,03/20/2023,2022
Finance/Insur/RealEst,F,669834,30500,700334,03/20/2023,2022
Health,H,265730,105500,371230,03/20/2023,2022
Lawyers & Lobbyists,K,383129,28400,411529,03/20/2023,2022
Transportation,M,33641,7500,41141,03/20/2023,2022
Misc Business,N,234480,6000,240480,03/20/2023,2022
Labor,P,7467,278000,285467,03/20/2023,2022
Ideology/Single-Issue,Q,607707,764545,1372252,03/20/2023,2022
Other,W,1302838,1000,1303838,03/20/2023,2022
