sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,14720,7000,21720,06/10/2019,2018
Communic/Electronics,B,49674,27090,76764,06/10/2019,2018
Construction,C,33543,7500,41043,06/10/2019,2018
Defense,D,155,7000,7155,06/10/2019,2018
Energy/Nat Resource,E,782,4000,4782,06/10/2019,2018
Finance/Insur/RealEst,F,101070,328000,429070,06/10/2019,2018
Health,H,10240,0,10240,06/10/2019,2018
Lawyers & Lobbyists,K,71101,15000,86101,06/10/2019,2018
Transportation,M,6010,15000,21010,06/10/2019,2018
Misc Business,N,75975,47000,122975,06/10/2019,2018
Labor,P,0,75500,75500,06/10/2019,2018
Ideology/Single-Issue,Q,5828,28000,33828,06/10/2019,2018
Other,W,64596,2500,67096,06/10/2019,2018
