sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,32733,136300,169033,03/20/2023,2022
Communic/Electronics,B,75688,103000,178688,03/20/2023,2022
Construction,C,32042,42500,74542,03/20/2023,2022
Defense,D,429,33000,33429,03/20/2023,2022
Energy/Nat Resource,E,32293,131000,163293,03/20/2023,2022
Finance/Insur/RealEst,F,341704,837550,1179254,03/20/2023,2022
Health,H,37423,171000,208423,03/20/2023,2022
Lawyers & Lobbyists,K,59810,18250,78060,03/20/2023,2022
Transportation,M,71788,75500,147288,03/20/2023,2022
Misc Business,N,102306,149500,251806,03/20/2023,2022
Labor,P,401,97500,97901,03/20/2023,2022
Ideology/Single-Issue,Q,221703,87700,309403,03/20/2023,2022
Other,W,544440,1000,545440,03/20/2023,2022
