sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5950,19000,24950,03/20/2023,2022
Communic/Electronics,B,22248,5500,27748,03/20/2023,2022
Construction,C,70261,32600,102861,03/20/2023,2022
Defense,D,3770,1500,5270,03/20/2023,2022
Energy/Nat Resource,E,16200,4000,20200,03/20/2023,2022
Finance/Insur/RealEst,F,131255,18000,149255,03/20/2023,2022
Health,H,72253,6500,78753,03/20/2023,2022
Lawyers & Lobbyists,K,16740,250,16990,03/20/2023,2022
Transportation,M,28512,37500,66012,03/20/2023,2022
Misc Business,N,57880,17500,75380,03/20/2023,2022
Labor,P,0,14500,14500,03/20/2023,2022
Ideology/Single-Issue,Q,18987,38500,57487,03/20/2023,2022
Other,W,212769,1000,213769,03/20/2023,2022
