sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,19460,66000,85460,06/10/2019,2018
Communic/Electronics,B,41299,166730,208029,06/10/2019,2018
Construction,C,22403,58880,81283,06/10/2019,2018
Defense,D,108,48660,48768,06/10/2019,2018
Energy/Nat Resource,E,10543,179000,189543,06/10/2019,2018
Finance/Insur/RealEst,F,419314,714750,1134064,06/10/2019,2018
Health,H,63437,418320,481757,06/10/2019,2018
Lawyers & Lobbyists,K,315724,78510,394234,06/10/2019,2018
Transportation,M,5995,132500,138495,06/10/2019,2018
Misc Business,N,125444,297200,422644,06/10/2019,2018
Labor,P,5000,157910,162910,06/10/2019,2018
Ideology/Single-Issue,Q,79547,294463,374010,06/10/2019,2018
Other,W,219460,11000,230460,06/10/2019,2018
