sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9525,24750,34275,06/10/2019,2018
Communic/Electronics,B,45671,86695,132366,06/10/2019,2018
Construction,C,15060,27000,42060,06/10/2019,2018
Defense,D,8315,93500,101815,06/10/2019,2018
Energy/Nat Resource,E,5270,14000,19270,06/10/2019,2018
Finance/Insur/RealEst,F,355711,268500,624211,06/10/2019,2018
Health,H,54990,179750,234740,06/10/2019,2018
Lawyers & Lobbyists,K,164115,26850,190965,06/10/2019,2018
Transportation,M,5596,32245,37841,06/10/2019,2018
Misc Business,N,126322,110948,237270,06/10/2019,2018
Labor,P,5000,167500,172500,06/10/2019,2018
Ideology/Single-Issue,Q,181218,472451,653669,06/10/2019,2018
Other,W,220317,6500,226817,06/10/2019,2018
