sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17800,2500,20300,06/10/2019,2018
Communic/Electronics,B,30595,53000,83595,06/10/2019,2018
Construction,C,38187,6500,44687,06/10/2019,2018
Defense,D,3750,4000,7750,06/10/2019,2018
Energy/Nat Resource,E,26006,65250,91256,06/10/2019,2018
Finance/Insur/RealEst,F,50459,32500,82959,06/10/2019,2018
Health,H,39559,54000,93559,06/10/2019,2018
Lawyers & Lobbyists,K,69992,9500,79492,06/10/2019,2018
Transportation,M,2851,17000,19851,06/10/2019,2018
Misc Business,N,54604,19284,73888,06/10/2019,2018
Labor,P,0,148820,148820,06/10/2019,2018
Ideology/Single-Issue,Q,129755,24700,154455,06/10/2019,2018
Other,W,158026,2000,160026,06/10/2019,2018
