sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,156404,379187,535591,06/10/2019,2018
Communic/Electronics,B,35950,165000,200950,06/10/2019,2018
Construction,C,84049,64000,148049,06/10/2019,2018
Defense,D,0,88000,88000,06/10/2019,2018
Energy/Nat Resource,E,88450,157000,245450,06/10/2019,2018
Finance/Insur/RealEst,F,570390,407807,978197,06/10/2019,2018
Health,H,272739,167250,439989,06/10/2019,2018
Lawyers & Lobbyists,K,192184,44198,236382,06/10/2019,2018
Transportation,M,65275,135000,200275,06/10/2019,2018
Misc Business,N,216525,251925,468450,06/10/2019,2018
Labor,P,0,26000,26000,06/10/2019,2018
Ideology/Single-Issue,Q,101000,375673,476673,06/10/2019,2018
Other,W,349814,9000,358814,06/10/2019,2018
