sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7885,91250,99135,06/10/2019,2018
Communic/Electronics,B,1825,111750,113575,06/10/2019,2018
Construction,C,11295,34500,45795,06/10/2019,2018
Defense,D,15,25500,25515,06/10/2019,2018
Energy/Nat Resource,E,10725,73500,84225,06/10/2019,2018
Finance/Insur/RealEst,F,35330,542800,578130,06/10/2019,2018
Health,H,50125,448000,498125,06/10/2019,2018
Lawyers & Lobbyists,K,56553,48500,105053,06/10/2019,2018
Transportation,M,3830,63000,66830,06/10/2019,2018
Misc Business,N,68355,239450,307805,06/10/2019,2018
Labor,P,5045,67500,72545,06/10/2019,2018
Ideology/Single-Issue,Q,22993,44428,67421,06/10/2019,2018
Other,W,94863,0,94863,06/10/2019,2018
