sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,19050,25000,44050,06/10/2019,2018
Communic/Electronics,B,25850,7000,32850,06/10/2019,2018
Construction,C,59600,21500,81100,06/10/2019,2018
Defense,D,4200,2000,6200,06/10/2019,2018
Energy/Nat Resource,E,55700,35300,91000,06/10/2019,2018
Finance/Insur/RealEst,F,229439,86000,315439,06/10/2019,2018
Health,H,26000,22000,48000,06/10/2019,2018
Lawyers & Lobbyists,K,67113,17200,84313,06/10/2019,2018
Transportation,M,41650,17500,59150,06/10/2019,2018
Misc Business,N,252465,60000,312465,06/10/2019,2018
Labor,P,0,32500,32500,06/10/2019,2018
Ideology/Single-Issue,Q,41325,158250,199575,06/10/2019,2018
Other,W,112358,0,112358,06/10/2019,2018
