sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5400,1000,6400,03/20/2023,2022
Communic/Electronics,B,37425,49000,86425,03/20/2023,2022
Construction,C,25700,0,25700,03/20/2023,2022
Defense,D,250,14500,14750,03/20/2023,2022
Energy/Nat Resource,E,5650,1000,6650,03/20/2023,2022
Finance/Insur/RealEst,F,211353,106900,318253,03/20/2023,2022
Health,H,33900,52000,85900,03/20/2023,2022
Lawyers & Lobbyists,K,56957,8500,65457,03/20/2023,2022
Transportation,M,2675,34000,36675,03/20/2023,2022
Misc Business,N,69110,31500,100610,03/20/2023,2022
Labor,P,2700,118000,120700,03/20/2023,2022
Ideology/Single-Issue,Q,118717,65212,183929,03/20/2023,2022
Other,W,113555,0,113555,03/20/2023,2022
