sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,32715,7500,40215,03/20/2023,2022
Communic/Electronics,B,61633,7000,68633,03/20/2023,2022
Construction,C,22889,21500,44389,03/20/2023,2022
Defense,D,10,0,10,03/20/2023,2022
Energy/Nat Resource,E,10575,13000,23575,03/20/2023,2022
Finance/Insur/RealEst,F,115267,26800,142067,03/20/2023,2022
Health,H,53195,28000,81195,03/20/2023,2022
Lawyers & Lobbyists,K,109730,16900,126630,03/20/2023,2022
Transportation,M,17950,24800,42750,03/20/2023,2022
Misc Business,N,93657,24500,118157,03/20/2023,2022
Labor,P,4668,284500,289168,03/20/2023,2022
Ideology/Single-Issue,Q,76775,352954,429729,03/20/2023,2022
Other,W,462832,0,462832,03/20/2023,2022
