sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,232858,47500,280358,06/10/2019,2018
Communic/Electronics,B,44162,64000,108162,06/10/2019,2018
Construction,C,110140,59500,169640,06/10/2019,2018
Defense,D,0,26500,26500,06/10/2019,2018
Energy/Nat Resource,E,197184,113250,310434,06/10/2019,2018
Finance/Insur/RealEst,F,741141,796766,1537907,06/10/2019,2018
Health,H,91726,158000,249726,06/10/2019,2018
Lawyers & Lobbyists,K,180731,33476,214207,06/10/2019,2018
Transportation,M,79429,66495,145924,06/10/2019,2018
Misc Business,N,253788,147492,401280,06/10/2019,2018
Labor,P,0,14500,14500,06/10/2019,2018
Ideology/Single-Issue,Q,79024,524841,603865,06/10/2019,2018
Other,W,287474,3000,290474,06/10/2019,2018
