sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,111758,79000,190758,06/10/2019,2018
Communic/Electronics,B,308956,70504,379460,06/10/2019,2018
Construction,C,82397,40750,123147,06/10/2019,2018
Defense,D,19262,30000,49262,06/10/2019,2018
Energy/Nat Resource,E,36463,79431,115894,06/10/2019,2018
Finance/Insur/RealEst,F,456757,190890,647647,06/10/2019,2018
Health,H,272455,117100,389555,06/10/2019,2018
Lawyers & Lobbyists,K,539094,56000,595094,06/10/2019,2018
Transportation,M,39200,50200,89400,06/10/2019,2018
Misc Business,N,345901,62000,407901,06/10/2019,2018
Labor,P,7140,275200,282340,06/10/2019,2018
Ideology/Single-Issue,Q,370160,500448,870608,06/10/2019,2018
Other,W,2065620,3500,2069120,06/10/2019,2018
