sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,159950,155000,314950,06/10/2019,2018
Communic/Electronics,B,60551,95600,156151,06/10/2019,2018
Construction,C,104675,90850,195525,06/10/2019,2018
Defense,D,6250,119500,125750,06/10/2019,2018
Energy/Nat Resource,E,867844,941300,1809144,06/10/2019,2018
Finance/Insur/RealEst,F,640878,235700,876578,06/10/2019,2018
Health,H,57000,247000,304000,06/10/2019,2018
Lawyers & Lobbyists,K,371817,164950,536767,06/10/2019,2018
Transportation,M,235740,216100,451840,06/10/2019,2018
Misc Business,N,428984,350525,779509,06/10/2019,2018
Labor,P,250,153500,153750,06/10/2019,2018
Ideology/Single-Issue,Q,135680,494701,630381,06/10/2019,2018
Other,W,289105,5000,294105,06/10/2019,2018
